i,j,bucket,dhash,phash,path_a,path_b,seq_a,seq_b,split_a,split_b,label_a,label_b
167,1250,same_sequence_cross_split,1,0,testing/flip/0038_000000032.jpg,training/flip/0038_000000035.jpg,flip__0038,flip__0038,testing,training,flip,flip
167,1251,same_sequence_cross_split,1,0,testing/flip/0038_000000032.jpg,training/flip/0038_000000036.jpg,flip__0038,flip__0038,testing,training,flip,flip
167,1252,same_sequence_cross_split,3,0,testing/flip/0038_000000032.jpg,training/flip/0038_000000037.jpg,flip__0038,flip__0038,testing,training,flip,flip
168,1257,same_sequence_cross_split,2,2,testing/flip/0038_000000043.jpg,training/flip/0038_000000042.jpg,flip__0038,flip__0038,testing,training,flip,flip
172,1261,same_sequence_cross_split,1,2,testing/flip/0039_000000009.jpg,training/flip/0039_000000008.jpg,flip__0039,flip__0039,testing,training,flip,flip
172,1262,same_sequence_cross_split,1,2,testing/flip/0039_000000009.jpg,training/flip/0039_000000010.jpg,flip__0039,flip__0039,testing,training,flip,flip
173,1281,same_sequence_cross_split,2,2,testing/flip/0040_000000007.jpg,training/flip/0040_000000006.jpg,flip__0040,flip__0040,testing,training,flip,flip
173,1282,same_sequence_cross_split,0,0,testing/flip/0040_000000007.jpg,training/flip/0040_000000008.jpg,flip__0040,flip__0040,testing,training,flip,flip
173,1283,same_sequence_cross_split,1,2,testing/flip/0040_000000007.jpg,training/flip/0040_000000009.jpg,flip__0040,flip__0040,testing,training,flip,flip
173,1284,same_sequence_cross_split,1,4,testing/flip/0040_000000007.jpg,training/flip/0040_000000010.jpg,flip__0040,flip__0040,testing,training,flip,flip
175,1298,same_sequence_cross_split,4,4,testing/flip/0040_000000025.jpg,training/flip/0040_000000026.jpg,flip__0040,flip__0040,testing,training,flip,flip
176,1299,same_sequence_cross_split,4,2,testing/flip/0040_000000028.jpg,training/flip/0040_000000027.jpg,flip__0040,flip__0040,testing,training,flip,flip
176,1300,same_sequence_cross_split,2,2,testing/flip/0040_000000028.jpg,training/flip/0040_000000029.jpg,flip__0040,flip__0040,testing,training,flip,flip
178,1305,same_sequence_cross_split,3,4,testing/flip/0041_000000015.jpg,training/flip/0041_000000014.jpg,flip__0041,flip__0041,testing,training,flip,flip
178,1306,same_sequence_cross_split,1,0,testing/flip/0041_000000015.jpg,training/flip/0041_000000016.jpg,flip__0041,flip__0041,testing,training,flip,flip
178,1307,same_sequence_cross_split,2,2,testing/flip/0041_000000015.jpg,training/flip/0041_000000017.jpg,flip__0041,flip__0041,testing,training,flip,flip
184,449,different_sequence_same_split_cross_label,3,2,testing/flip/0042_000000002.jpg,testing/notflip/0033_000000019.jpg,flip__0042,notflip__0033,testing,testing,flip,notflip
184,1315,same_sequence_cross_split,2,2,testing/flip/0042_000000002.jpg,training/flip/0042_000000001.jpg,flip__0042,flip__0042,testing,training,flip,flip
184,2365,different_sequence_cross_split_cross_label,4,4,testing/flip/0042_000000002.jpg,training/notflip/0033_000000017.jpg,flip__0042,notflip__0033,testing,training,flip,notflip
184,2366,different_sequence_cross_split_cross_label,3,2,testing/flip/0042_000000002.jpg,training/notflip/0033_000000018.jpg,flip__0042,notflip__0033,testing,training,flip,notflip
184,2367,different_sequence_cross_split_cross_label,4,0,testing/flip/0042_000000002.jpg,training/notflip/0033_000000020.jpg,flip__0042,notflip__0033,testing,training,flip,notflip
184,2368,different_sequence_cross_split_cross_label,4,0,testing/flip/0042_000000002.jpg,training/notflip/0033_000000021.jpg,flip__0042,notflip__0033,testing,training,flip,notflip
184,2369,different_sequence_cross_split_cross_label,4,2,testing/flip/0042_000000002.jpg,training/notflip/0033_000000022.jpg,flip__0042,notflip__0033,testing,training,flip,notflip
184,2370,different_sequence_cross_split_cross_label,3,2,testing/flip/0042_000000002.jpg,training/notflip/0033_000000023.jpg,flip__0042,notflip__0033,testing,training,flip,notflip
184,2371,different_sequence_cross_split_cross_label,4,2,testing/flip/0042_000000002.jpg,training/notflip/0033_000000024.jpg,flip__0042,notflip__0033,testing,training,flip,notflip
184,2374,different_sequence_cross_split_cross_label,4,2,testing/flip/0042_000000002.jpg,training/notflip/0033_000000029.jpg,flip__0042,notflip__0033,testing,training,flip,notflip
185,1316,same_sequence_cross_split,2,2,testing/flip/0042_000000004.jpg,training/flip/0042_000000003.jpg,flip__0042,flip__0042,testing,training,flip,flip
185,1317,same_sequence_cross_split,1,2,testing/flip/0042_000000004.jpg,training/flip/0042_000000005.jpg,flip__0042,flip__0042,testing,training,flip,flip
186,187,same_sequence_same_split,3,4,testing/flip/0042_000000006.jpg,testing/flip/0042_000000011.jpg,flip__0042,flip__0042,testing,testing,flip,flip
186,1317,same_sequence_cross_split,2,4,testing/flip/0042_000000006.jpg,training/flip/0042_000000005.jpg,flip__0042,flip__0042,testing,training,flip,flip
186,1318,same_sequence_cross_split,2,0,testing/flip/0042_000000006.jpg,training/flip/0042_000000007.jpg,flip__0042,flip__0042,testing,training,flip,flip
186,1319,same_sequence_cross_split,1,0,testing/flip/0042_000000006.jpg,training/flip/0042_000000008.jpg,flip__0042,flip__0042,testing,training,flip,flip
186,1320,same_sequence_cross_split,2,0,testing/flip/0042_000000006.jpg,training/flip/0042_000000009.jpg,flip__0042,flip__0042,testing,training,flip,flip
186,1321,same_sequence_cross_split,2,2,testing/flip/0042_000000006.jpg,training/flip/0042_000000010.jpg,flip__0042,flip__0042,testing,training,flip,flip
187,188,same_sequence_same_split,4,0,testing/flip/0042_000000011.jpg,testing/flip/0042_000000012.jpg,flip__0042,flip__0042,testing,testing,flip,flip
187,1318,same_sequence_cross_split,3,4,testing/flip/0042_000000011.jpg,training/flip/0042_000000007.jpg,flip__0042,flip__0042,testing,training,flip,flip
187,1319,same_sequence_cross_split,2,4,testing/flip/0042_000000011.jpg,training/flip/0042_000000008.jpg,flip__0042,flip__0042,testing,training,flip,flip
187,1320,same_sequence_cross_split,1,4,testing/flip/0042_000000011.jpg,training/flip/0042_000000009.jpg,flip__0042,flip__0042,testing,training,flip,flip
187,1321,same_sequence_cross_split,1,2,testing/flip/0042_000000011.jpg,training/flip/0042_000000010.jpg,flip__0042,flip__0042,testing,training,flip,flip
187,1322,same_sequence_cross_split,4,0,testing/flip/0042_000000011.jpg,training/flip/0042_000000013.jpg,flip__0042,flip__0042,testing,training,flip,flip
188,1319,same_sequence_cross_split,4,4,testing/flip/0042_000000012.jpg,training/flip/0042_000000008.jpg,flip__0042,flip__0042,testing,training,flip,flip
188,1320,same_sequence_cross_split,3,4,testing/flip/0042_000000012.jpg,training/flip/0042_000000009.jpg,flip__0042,flip__0042,testing,training,flip,flip
188,1321,same_sequence_cross_split,3,2,testing/flip/0042_000000012.jpg,training/flip/0042_000000010.jpg,flip__0042,flip__0042,testing,training,flip,flip
188,1322,same_sequence_cross_split,0,0,testing/flip/0042_000000012.jpg,training/flip/0042_000000013.jpg,flip__0042,flip__0042,testing,training,flip,flip
188,1323,same_sequence_cross_split,4,4,testing/flip/0042_000000012.jpg,training/flip/0042_000000014.jpg,flip__0042,flip__0042,testing,training,flip,flip
190,1339,same_sequence_cross_split,1,2,testing/flip/0043_000000015.jpg,training/flip/0043_000000016.jpg,flip__0043,flip__0043,testing,training,flip,flip
192,1347,same_sequence_cross_split,3,2,testing/flip/0044_000000003.jpg,training/flip/0044_000000004.jpg,flip__0044,flip__0044,testing,training,flip,flip
192,1348,same_sequence_cross_split,4,2,testing/flip/0044_000000003.jpg,training/flip/0044_000000005.jpg,flip__0044,flip__0044,testing,training,flip,flip
192,1349,same_sequence_cross_split,4,2,testing/flip/0044_000000003.jpg,training/flip/0044_000000006.jpg,flip__0044,flip__0044,testing,training,flip,flip
192,1354,same_sequence_cross_split,4,4,testing/flip/0044_000000003.jpg,training/flip/0044_000000012.jpg,flip__0044,flip__0044,testing,training,flip,flip
192,1356,same_sequence_cross_split,4,4,testing/flip/0044_000000003.jpg,training/flip/0044_000000014.jpg,flip__0044,flip__0044,testing,training,flip,flip
192,1357,same_sequence_cross_split,3,4,testing/flip/0044_000000003.jpg,training/flip/0044_000000016.jpg,flip__0044,flip__0044,testing,training,flip,flip
192,1358,same_sequence_cross_split,1,4,testing/flip/0044_000000003.jpg,training/flip/0044_000000017.jpg,flip__0044,flip__0044,testing,training,flip,flip
193,1347,same_sequence_cross_split,4,2,testing/flip/0044_000000007.jpg,training/flip/0044_000000004.jpg,flip__0044,flip__0044,testing,training,flip,flip
193,1348,same_sequence_cross_split,3,2,testing/flip/0044_000000007.jpg,training/flip/0044_000000005.jpg,flip__0044,flip__0044,testing,training,flip,flip
193,1349,same_sequence_cross_split,3,4,testing/flip/0044_000000007.jpg,training/flip/0044_000000006.jpg,flip__0044,flip__0044,testing,training,flip,flip
193,1350,same_sequence_cross_split,2,2,testing/flip/0044_000000007.jpg,training/flip/0044_000000008.jpg,flip__0044,flip__0044,testing,training,flip,flip
193,1351,same_sequence_cross_split,2,2,testing/flip/0044_000000007.jpg,training/flip/0044_000000009.jpg,flip__0044,flip__0044,testing,training,flip,flip
193,1352,same_sequence_cross_split,2,4,testing/flip/0044_000000007.jpg,training/flip/0044_000000010.jpg,flip__0044,flip__0044,testing,training,flip,flip
194,1351,same_sequence_cross_split,4,4,testing/flip/0044_000000015.jpg,training/flip/0044_000000009.jpg,flip__0044,flip__0044,testing,training,flip,flip
194,1352,same_sequence_cross_split,4,4,testing/flip/0044_000000015.jpg,training/flip/0044_000000010.jpg,flip__0044,flip__0044,testing,training,flip,flip
194,1354,same_sequence_cross_split,1,4,testing/flip/0044_000000015.jpg,training/flip/0044_000000012.jpg,flip__0044,flip__0044,testing,training,flip,flip
194,1355,same_sequence_cross_split,1,2,testing/flip/0044_000000015.jpg,training/flip/0044_000000013.jpg,flip__0044,flip__0044,testing,training,flip,flip
194,1356,same_sequence_cross_split,1,2,testing/flip/0044_000000015.jpg,training/flip/0044_000000014.jpg,flip__0044,flip__0044,testing,training,flip,flip
194,1357,same_sequence_cross_split,0,2,testing/flip/0044_000000015.jpg,training/flip/0044_000000016.jpg,flip__0044,flip__0044,testing,training,flip,flip
194,1358,same_sequence_cross_split,2,4,testing/flip/0044_000000015.jpg,training/flip/0044_000000017.jpg,flip__0044,flip__0044,testing,training,flip,flip
196,1365,same_sequence_cross_split,1,2,testing/flip/0044_000000025.jpg,training/flip/0044_000000026.jpg,flip__0044,flip__0044,testing,training,flip,flip
196,1366,same_sequence_cross_split,1,4,testing/flip/0044_000000025.jpg,training/flip/0044_000000027.jpg,flip__0044,flip__0044,testing,training,flip,flip
198,1392,same_sequence_cross_split,2,2,testing/flip/0046_000000006.jpg,training/flip/0046_000000007.jpg,flip__0046,flip__0046,testing,training,flip,flip
199,1394,same_sequence_cross_split,0,2,testing/flip/0046_000000010.jpg,training/flip/0046_000000009.jpg,flip__0046,flip__0046,testing,training,flip,flip
200,1371,different_sequence_cross_split_same_label,4,4,testing/flip/0046_000000012.jpg,training/flip/0045_000000009.jpg,flip__0046,flip__0045,testing,training,flip,flip
200,1395,same_sequence_cross_split,2,4,testing/flip/0046_000000012.jpg,training/flip/0046_000000011.jpg,flip__0046,flip__0046,testing,training,flip,flip
202,1397,same_sequence_cross_split,2,2,testing/flip/0046_000000016.jpg,training/flip/0046_000000015.jpg,flip__0046,flip__0046,testing,training,flip,flip
205,206,same_sequence_same_split,4,2,testing/flip/0046_000000023.jpg,testing/flip/0046_000000025.jpg,flip__0046,flip__0046,testing,testing,flip,flip
205,1401,same_sequence_cross_split,4,4,testing/flip/0046_000000023.jpg,training/flip/0046_000000022.jpg,flip__0046,flip__0046,testing,training,flip,flip
205,1402,same_sequence_cross_split,3,2,testing/flip/0046_000000023.jpg,training/flip/0046_000000024.jpg,flip__0046,flip__0046,testing,training,flip,flip
206,1402,same_sequence_cross_split,1,0,testing/flip/0046_000000025.jpg,training/flip/0046_000000024.jpg,flip__0046,flip__0046,testing,training,flip,flip
206,1403,same_sequence_cross_split,4,2,testing/flip/0046_000000025.jpg,training/flip/0046_000000026.jpg,flip__0046,flip__0046,testing,training,flip,flip
206,1404,same_sequence_cross_split,4,2,testing/flip/0046_000000025.jpg,training/flip/0046_000000027.jpg,flip__0046,flip__0046,testing,training,flip,flip
207,1407,same_sequence_cross_split,3,4,testing/flip/0047_000000010.jpg,training/flip/0047_000000008.jpg,flip__0047,flip__0047,testing,training,flip,flip
207,1408,same_sequence_cross_split,2,4,testing/flip/0047_000000010.jpg,training/flip/0047_000000009.jpg,flip__0047,flip__0047,testing,training,flip,flip
207,1409,same_sequence_cross_split,3,4,testing/flip/0047_000000010.jpg,training/flip/0047_000000011.jpg,flip__0047,flip__0047,testing,training,flip,flip
207,1410,same_sequence_cross_split,3,4,testing/flip/0047_000000010.jpg,training/flip/0047_000000012.jpg,flip__0047,flip__0047,testing,training,flip,flip
207,1411,same_sequence_cross_split,2,2,testing/flip/0047_000000010.jpg,training/flip/0047_000000013.jpg,flip__0047,flip__0047,testing,training,flip,flip
209,1418,same_sequence_cross_split,3,4,testing/flip/0047_000000021.jpg,training/flip/0047_000000022.jpg,flip__0047,flip__0047,testing,training,flip,flip
210,1422,same_sequence_cross_split,2,4,testing/flip/0047_000000026.jpg,training/flip/0047_000000027.jpg,flip__0047,flip__0047,testing,training,flip,flip
210,1423,same_sequence_cross_split,3,4,testing/flip/0047_000000026.jpg,training/flip/0047_000000028.jpg,flip__0047,flip__0047,testing,training,flip,flip
211,212,same_sequence_same_split,1,0,testing/flip/0048_000000010.jpg,testing/flip/0048_000000011.jpg,flip__0048,flip__0048,testing,testing,flip,flip
211,489,different_sequence_same_split_cross_label,1,4,testing/flip/0048_000000010.jpg,testing/notflip/0039_000000022.jpg,flip__0048,notflip__0039,testing,testing,flip,notflip
211,1426,same_sequence_cross_split,1,2,testing/flip/0048_000000010.jpg,training/flip/0048_000000009.jpg,flip__0048,flip__0048,testing,training,flip,flip
211,1427,same_sequence_cross_split,3,4,testing/flip/0048_000000010.jpg,training/flip/0048_000000012.jpg,flip__0048,flip__0048,testing,training,flip,flip
211,2510,different_sequence_cross_split_cross_label,2,4,testing/flip/0048_000000010.jpg,training/notflip/0039_000000020.jpg,flip__0048,notflip__0039,testing,training,flip,notflip
211,2511,different_sequence_cross_split_cross_label,1,4,testing/flip/0048_000000010.jpg,training/notflip/0039_000000021.jpg,flip__0048,notflip__0039,testing,training,flip,notflip
212,489,different_sequence_same_split_cross_label,2,4,testing/flip/0048_000000011.jpg,testing/notflip/0039_000000022.jpg,flip__0048,notflip__0039,testing,testing,flip,notflip
212,1426,same_sequence_cross_split,2,2,testing/flip/0048_000000011.jpg,training/flip/0048_000000009.jpg,flip__0048,flip__0048,testing,training,flip,flip
212,1427,same_sequence_cross_split,2,4,testing/flip/0048_000000011.jpg,training/flip/0048_000000012.jpg,flip__0048,flip__0048,testing,training,flip,flip
212,2510,different_sequence_cross_split_cross_label,3,4,testing/flip/0048_000000011.jpg,training/notflip/0039_000000020.jpg,flip__0048,notflip__0039,testing,training,flip,notflip
212,2511,different_sequence_cross_split_cross_label,2,4,testing/flip/0048_000000011.jpg,training/notflip/0039_000000021.jpg,flip__0048,notflip__0039,testing,training,flip,notflip
214,1446,same_sequence_cross_split,3,4,testing/flip/0049_000000019.jpg,training/flip/0049_000000018.jpg,flip__0049,flip__0049,testing,training,flip,flip
222,1473,different_sequence_cross_split_same_label,3,2,testing/flip/0052_000000017.jpg,training/flip/0051_000000018.jpg,flip__0052,flip__0051,testing,training,flip,flip
224,1531,different_sequence_cross_split_same_label,2,4,testing/flip/0052_000000021.jpg,training/flip/0054_000000022.jpg,flip__0052,flip__0054,testing,training,flip,flip
225,1501,same_sequence_cross_split,0,2,testing/flip/0053_000000008.jpg,training/flip/0053_000000007.jpg,flip__0053,flip__0053,testing,training,flip,flip
225,1502,same_sequence_cross_split,3,2,testing/flip/0053_000000008.jpg,training/flip/0053_000000009.jpg,flip__0053,flip__0053,testing,training,flip,flip
225,1503,same_sequence_cross_split,4,4,testing/flip/0053_000000008.jpg,training/flip/0053_000000010.jpg,flip__0053,flip__0053,testing,training,flip,flip
226,1504,same_sequence_cross_split,0,2,testing/flip/0053_000000012.jpg,training/flip/0053_000000011.jpg,flip__0053,flip__0053,testing,training,flip,flip
226,1505,same_sequence_cross_split,2,4,testing/flip/0053_000000012.jpg,training/flip/0053_000000013.jpg,flip__0053,flip__0053,testing,training,flip,flip
228,1509,same_sequence_cross_split,2,4,testing/flip/0053_000000018.jpg,training/flip/0053_000000019.jpg,flip__0053,flip__0053,testing,training,flip,flip
229,230,same_sequence_same_split,0,0,testing/flip/0054_000000010.jpg,testing/flip/0054_000000011.jpg,flip__0054,flip__0054,testing,testing,flip,flip
229,1467,different_sequence_cross_split_same_label,4,4,testing/flip/0054_000000010.jpg,training/flip/0051_000000012.jpg,flip__0054,flip__0051,testing,training,flip,flip
229,1468,different_sequence_cross_split_same_label,4,4,testing/flip/0054_000000010.jpg,training/flip/0051_000000013.jpg,flip__0054,flip__0051,testing,training,flip,flip
229,1521,same_sequence_cross_split,3,4,testing/flip/0054_000000010.jpg,training/flip/0054_000000008.jpg,flip__0054,flip__0054,testing,training,flip,flip
229,1522,same_sequence_cross_split,3,4,testing/flip/0054_000000010.jpg,training/flip/0054_000000009.jpg,flip__0054,flip__0054,testing,training,flip,flip
229,1523,same_sequence_cross_split,4,2,testing/flip/0054_000000010.jpg,training/flip/0054_000000012.jpg,flip__0054,flip__0054,testing,training,flip,flip
229,1524,same_sequence_cross_split,3,4,testing/flip/0054_000000010.jpg,training/flip/0054_000000013.jpg,flip__0054,flip__0054,testing,training,flip,flip
229,1726,different_sequence_cross_split_same_label,4,4,testing/flip/0054_000000010.jpg,training/flip/0064_000000019.jpg,flip__0054,flip__0064,testing,training,flip,flip
230,1467,different_sequence_cross_split_same_label,4,4,testing/flip/0054_000000011.jpg,training/flip/0051_000000012.jpg,flip__0054,flip__0051,testing,training,flip,flip
230,1468,different_sequence_cross_split_same_label,4,4,testing/flip/0054_000000011.jpg,training/flip/0051_000000013.jpg,flip__0054,flip__0051,testing,training,flip,flip
230,1521,same_sequence_cross_split,3,4,testing/flip/0054_000000011.jpg,training/flip/0054_000000008.jpg,flip__0054,flip__0054,testing,training,flip,flip
230,1522,same_sequence_cross_split,3,4,testing/flip/0054_000000011.jpg,training/flip/0054_000000009.jpg,flip__0054,flip__0054,testing,training,flip,flip
230,1523,same_sequence_cross_split,4,2,testing/flip/0054_000000011.jpg,training/flip/0054_000000012.jpg,flip__0054,flip__0054,testing,training,flip,flip
230,1524,same_sequence_cross_split,3,4,testing/flip/0054_000000011.jpg,training/flip/0054_000000013.jpg,flip__0054,flip__0054,testing,training,flip,flip
230,1726,different_sequence_cross_split_same_label,4,4,testing/flip/0054_000000011.jpg,training/flip/0064_000000019.jpg,flip__0054,flip__0064,testing,training,flip,flip
231,1469,different_sequence_cross_split_same_label,3,4,testing/flip/0054_000000015.jpg,training/flip/0051_000000014.jpg,flip__0054,flip__0051,testing,training,flip,flip
231,1470,different_sequence_cross_split_same_label,2,4,testing/flip/0054_000000015.jpg,training/flip/0051_000000015.jpg,flip__0054,flip__0051,testing,training,flip,flip
231,1471,different_sequence_cross_split_same_label,3,4,testing/flip/0054_000000015.jpg,training/flip/0051_000000016.jpg,flip__0054,flip__0051,testing,training,flip,flip
231,1523,same_sequence_cross_split,4,4,testing/flip/0054_000000015.jpg,training/flip/0054_000000012.jpg,flip__0054,flip__0054,testing,training,flip,flip
231,1524,same_sequence_cross_split,3,2,testing/flip/0054_000000015.jpg,training/flip/0054_000000013.jpg,flip__0054,flip__0054,testing,training,flip,flip
231,1525,same_sequence_cross_split,2,0,testing/flip/0054_000000015.jpg,training/flip/0054_000000014.jpg,flip__0054,flip__0054,testing,training,flip,flip
231,2627,different_sequence_cross_split_cross_label,4,4,testing/flip/0054_000000015.jpg,training/notflip/0044_000000016.jpg,flip__0054,notflip__0044,testing,training,flip,notflip
232,1528,same_sequence_cross_split,4,0,testing/flip/0054_000000019.jpg,training/flip/0054_000000018.jpg,flip__0054,flip__0054,testing,training,flip,flip
236,1548,same_sequence_cross_split,2,4,testing/flip/0055_000000024.jpg,training/flip/0055_000000023.jpg,flip__0055,flip__0055,testing,training,flip,flip
236,1549,same_sequence_cross_split,3,4,testing/flip/0055_000000024.jpg,training/flip/0055_000000025.jpg,flip__0055,flip__0055,testing,training,flip,flip
237,1513,different_sequence_cross_split_same_label,4,4,testing/flip/0055_000000027.jpg,training/flip/0053_000000023.jpg,flip__0055,flip__0053,testing,training,flip,flip
237,1514,different_sequence_cross_split_same_label,3,4,testing/flip/0055_000000027.jpg,training/flip/0053_000000024.jpg,flip__0055,flip__0053,testing,training,flip,flip
237,1550,same_sequence_cross_split,4,4,testing/flip/0055_000000027.jpg,training/flip/0055_000000026.jpg,flip__0055,flip__0055,testing,training,flip,flip
